,k,j,date,irr,geo_slice
0,Houston - TX - East End Houston,Class C,2008-04-01,0.36561758934656274,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2008-07-01,0.39977583740539435,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2008-10-01,0.4733122140134254,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2009-01-01,0.5341425941186178,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2009-04-01,0.5485338724558284,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2009-07-01,0.554688257937529,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2009-10-01,0.5501834695664827,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2010-01-01,0.5055994546123874,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2010-04-01,0.4633986069770337,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2010-07-01,0.4281552261587822,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2010-10-01,0.3898906572626608,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2011-01-01,0.329527712978013,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2011-04-01,0.32643156062592493,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2011-07-01,0.3427567770378597,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2011-10-01,0.3520597137847077,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2012-01-01,0.3559145103383732,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2012-04-01,0.36804661954874307,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2012-07-01,0.3679012154377803,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2012-10-01,0.3517345964366574,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2013-01-01,0.3696279386001349,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2013-04-01,0.38556338981024596,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2013-07-01,0.37949150632465356,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2013-10-01,0.3712582528425856,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2014-01-01,0.3527426041605948,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2014-04-01,0.3750632623831962,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2014-07-01,0.36560463637647644,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2014-10-01,0.35586125972877336,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2015-01-01,0.36631591936155017,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2015-04-01,0.35244104805243515,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2015-07-01,0.345405372167652,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2015-10-01,0.35721155716301856,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2016-01-01,0.3769458684258429,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2016-04-01,0.4053441201118366,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2016-07-01,0.43533634429565016,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2016-10-01,0.4401308772172954,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2017-01-01,0.43033103461014566,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2017-04-01,0.4157798968870683,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2017-07-01,0.3920191139494007,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2017-10-01,0.3699510793444585,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2018-01-01,0.3105306135178554,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2018-04-01,0.2396405291317798,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2018-07-01,0.21820004508413526,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2018-10-01,0.19969111063007206,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2019-01-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2019-04-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2019-07-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2019-10-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2020-01-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2020-04-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2020-07-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2020-10-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2021-01-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2021-04-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2021-07-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2021-10-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2022-01-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2022-04-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2022-07-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2022-10-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2023-01-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2023-04-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2023-07-01,,Submarket - Houston - TX - East End Houston - Class C
0,Houston - TX - East End Houston,Class C,2023-10-01,,Submarket - Houston - TX - East End Houston - Class C
0,Washington - DC - Frederick County,Class C,2001-01-01,0.5514265505339984,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2001-04-01,0.5259844426073996,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2001-07-01,0.519461279211765,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2001-10-01,0.5046136013692455,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2002-01-01,0.47697943211231775,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2002-04-01,0.45122940072911333,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2002-07-01,0.4432824788141483,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2002-10-01,0.4107519083668265,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2003-01-01,0.3645255325793193,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2003-04-01,0.31585065824505754,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2003-07-01,0.22926900163858122,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2003-10-01,0.14059226539203196,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2004-01-01,0.06201721780428904,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2004-04-01,-0.01384308794628486,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2004-07-01,-0.038613237837834324,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2004-10-01,-0.020284984948484075,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2005-01-01,0.004233744234436232,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2005-04-01,0.03469621889702945,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2005-07-01,0.09382049547677984,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2005-10-01,0.09837756538877884,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2006-01-01,0.11403333140647698,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2006-04-01,0.10914724678867449,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2006-07-01,0.10440543162114357,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2006-10-01,0.1075676377331094,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2007-01-01,0.10091473417669383,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2007-04-01,0.09429190654410169,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2007-07-01,0.10837584646359955,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2007-10-01,0.15412591881510584,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2008-01-01,0.24872235630490236,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2008-04-01,0.300290522088384,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2008-07-01,0.3570519749659764,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2008-10-01,0.4434297510124108,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2009-01-01,0.5127065030518665,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2009-04-01,0.5312713033534668,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2009-07-01,0.5399108681491918,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2009-10-01,0.5223442020118572,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2010-01-01,0.4770357322174621,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2010-04-01,0.4351109504701107,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2010-07-01,0.40016262917805845,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2010-10-01,0.35315783047489746,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2011-01-01,0.28869116513893567,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2011-04-01,0.2888301913466049,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2011-07-01,0.29562516983380815,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2011-10-01,0.30251458928660746,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2012-01-01,0.3057233922770739,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2012-04-01,0.31379553386553893,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2012-07-01,0.31043915836159597,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2012-10-01,0.31021651012135965,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2013-01-01,0.30807814889447016,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2013-04-01,0.3086235786387632,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2013-07-01,0.32971756705652844,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2013-10-01,0.30786324534849485,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2014-01-01,0.2873949618759868,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2014-04-01,0.27485994997956187,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2014-07-01,0.2681024373658265,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2014-10-01,0.25739785555502115,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2015-01-01,0.2692507798222006,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2015-04-01,0.26449703062185104,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2015-07-01,0.2567900811145605,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2015-10-01,0.267040067798324,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2016-01-01,0.3081190316389153,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2016-04-01,0.3581740933879036,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2016-07-01,0.3905162210649695,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2016-10-01,0.3592953374737815,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2017-01-01,0.33525433944242145,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2017-04-01,0.35450477340430986,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2017-07-01,0.3340495224372695,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2017-10-01,0.2876039219113007,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2018-01-01,0.2518749927676043,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2018-04-01,0.228708336097444,Submarket - Washington - DC - Frederick County - Class C
0,Washington - DC - Frederick County,Class C,2018-07-01,0.16371602276377728,Submarket - Washington - DC - Frederick County - Class C
